cell_id,centroid_lat,centroid_lon,pop_density_norm,working_pop_density,func_mixture_degree,recreational_density,catering_density,commercial_density,public_service_density,open_space_density,business_office_density,floor_area_proxy,trunk_road_density,secondary_road_density,intersection_density,vendor_density
264,-6.8807499999999955,107.58374999999994,0.214700638408006,0.8855228320028633,0.14642007515357164,0.0,0.4714918312586162,0.23961179523712922,0.4484876484351508,0.20801459767650946,0.3371945170584955,0.7343798503690491,0.30759983108993294,0.43428628666042024,0.6299206402569856,3.8
265,-6.876249999999994,107.58374999999994,0.214700638408006,0.91054199297932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7858819392232052,0.0,0.47269142761507255,0.4706903945498366,14.7
266,-6.871749999999995,107.58374999999994,0.214700638408006,0.8601271597931306,0.5,0.33333333333333337,0.0,0.15117821092177644,0.0,0.0,0.0,0.8233540240274856,0.08485826366747119,0.4182326564245814,0.5111853636314163,20.6
267,-6.867249999999995,107.58374999999994,0.214700638408006,0.9164206808223124,0.3068732785714349,0.0,0.0,0.15117821092177644,0.5796618766207391,0.0,0.0,0.8190849013770496,0.3686645982163768,0.4097007414712633,0.5772049881597967,17.1
268,-6.862749999999996,107.58374999999994,0.214700638408006,0.8701890515345957,0.23820488277869578,0.0,0.2661925166888179,0.3023564218435529,0.4484876484351508,0.0,0.0,0.8568603863084645,0.0,0.48829089262829806,0.6932732641013545,15.3
269,-6.858249999999995,107.58374999999994,0.214700638408006,0.8503706483892628,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.7581846867983139,0.0,0.3570762164293494,0.3641758009398765,9.4
270,-6.853749999999995,107.58374999999994,0.214700638408006,0.8615522266451061,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.7005971093674298,0.0,0.34023052970175055,0.6738052990918816,13.8
271,-6.849249999999993,107.58374999999994,0.214700638408006,0.8498242464961744,0.33333333333333326,0.0,0.16794877895704194,0.0,0.2242438242175754,0.0,0.21274605355336315,0.6022957333024315,0.0,0.25056979735929413,0.28860249407989835,19.7
272,-6.99775,107.58824999999995,0.42712946454247425,0.9087116448609941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5144716734617367,0.0,0.25105739103559027,0.42279501184020335,24.4
273,-6.99325,107.58824999999995,0.42712946454247425,0.9056092482976166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468405004885793,0.0,0.5463431026935118,0.4706903945498366,19.0
274,-6.988749999999999,107.58824999999995,0.42712946454247425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001769243193818,0.0,0.42808816353772206,0.5772049881597967,20.6
275,-6.984249999999999,107.58824999999995,0.42712946454247425,0.9131599291793784,0.0,0.0,0.0,0.0,0.0,0.20801459767650946,0.0,0.5503746361588497,0.0,0.18005192806541997,0.0,2.6
276,-6.979749999999999,107.58824999999995,0.42712946454247425,0.9516127059930791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983305771032394,0.0,0.4460363249713804,0.5772049881597967,20.5
277,-6.97525,107.58824999999995,0.42712946454247425,0.9244775281353166,0.0,0.0,0.0,0.15117821092177644,0.0,0.0,0.0,0.8184914420457038,0.0,0.5188248236462343,0.5462637014098147,23.4
278,-6.970749999999999,107.58824999999995,0.42712946454247425,0.8045467665466515,0.0,0.0,0.0,0.0,0.0,0.20801459767650946,0.0,0.8561258721609778,0.33132818365396227,0.533072566976336,0.6048829123101417,3.1
279,-6.96625,107.58824999999995,0.42712946454247425,1.0,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.851168262788364,0.0,0.9508069928788825,0.8348661954897131,23.6
280,-6.961749999999998,107.58824999999995,0.42712946454247425,0.9214381696770974,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.771789280250188,0.0,0.23978780209376765,0.42279501184020335,17.6
281,-6.957249999999998,107.58824999999995,0.42712946454247425,0.8993162246617808,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.8057792221738671,0.0,0.3781880608250436,0.28860249407989835,19.1
282,-6.952749999999997,107.58824999999995,0.42712946454247425,0.9739884603611372,0.5,0.0,0.0,0.0,0.2242438242175754,0.0,0.21274605355336315,0.7377993383265089,0.03246207577380145,0.37336332909465453,0.6932732641013545,22.8
283,-6.948249999999998,107.58824999999995,0.42712946454247425,1.0,0.3609640474436812,0.0,0.0,0.0,0.5206780355557714,0.0,0.21274605355336315,0.8997016224854733,0.35274124052559797,0.3092520054373319,0.6048829123101417,23.2
284,-6.943749999999998,107.58824999999995,0.42712946454247425,0.9535788043056869,0.2402410118609203,0.0,0.0,0.15117821092177644,0.35541805240316376,0.20801459767650946,0.21274605355336315,0.90779397065251,0.11892481377800213,0.11019125315794037,0.42279501184020335,23.4
285,-6.939249999999999,107.58824999999995,0.42712946454247425,0.943108431007095,0.2397869792568112,0.33333333333333337,0.0,0.0,0.35541805240316376,0.3296953369198657,0.21274605355336315,0.9140085069051632,0.0,0.23736718782771257,0.18208790046993825,3.3
286,-6.9347499999999975,107.58824999999995,0.42712946454247425,0.9409303075174613,0.23120021908932273,0.6666666666666667,0.0,0.0,0.35541805240316376,0.48299493849177877,0.6382381606600894,0.8793493366636941,0.1023470756246192,0.5939545433491104,0.6932732641013545,5.5
287,-6.930249999999997,107.58824999999995,0.42712946454247425,1.0,0.18925303744436014,0.0,0.16794877895704194,0.23961179523712922,0.4484876484351508,0.3296953369198657,0.21274605355336315,0.8307656885341623,0.4819201171361115,0.32189511555801886,0.6048829123101417,6.4
288,-6.925749999999998,107.58824999999995,0.42712946454247425,0.9973249185348227,0.2883245069059757,0.0,0.0,0.15117821092177644,0.4484876484351508,0.0,0.21274605355336315,0.944537883569945,0.28886327782137383,0.0881805150062845,0.3641758009398765,24.2
289,-6.921249999999997,107.58824999999995,1.0,1.0,0.4854752972273344,0.0,0.0,0.3510249352740802,0.6295320036582305,0.0,0.0,0.9723407730531731,0.3463882980544493,0.10051988203071101,0.5772049881597967,53.1
290,-6.916749999999997,107.58824999999995,1.0,1.0,0.32926041460397476,0.0,0.3899649883623831,0.39079000615890563,0.6295320036582305,0.0,0.0,0.902593103629067,0.5057120204958876,0.26924272715651315,0.6738052990918816,46.7
291,-6.912249999999998,107.58824999999995,0.6360211652383965,0.9926868186382454,0.2402410118609203,0.0,0.0,0.15117821092177644,0.35541805240316376,0.20801459767650946,0.21274605355336315,0.8538964304369923,0.6388386078198844,0.3750069734185668,0.8558931995618199,9.9
292,-6.9077499999999965,107.58824999999995,0.6360211652383965,1.0,0.24377650811434343,0.0,0.2661925166888179,0.23961179523712922,0.35541805240316376,0.20801459767650946,0.0,0.7597704814110421,0.1389918371275467,0.32986752496240185,0.6527782950197748,7.4
293,-6.9032499999999954,107.58824999999995,0.6360211652383965,0.9700281105878312,0.5,0.0,0.0,0.0,0.2242438242175754,0.20801459767650946,0.0,0.8491607334509942,0.0,0.19272947809831487,0.28860249407989835,4.5
294,-6.898749999999996,107.58824999999995,0.6360211652383965,1.0,0.33333333333333326,0.0,0.0,0.15117821092177644,0.2242438242175754,0.20801459767650946,0.0,0.8835711615435624,0.0,0.41803911710650327,0.6527782950197748,37.6
295,-6.894249999999996,107.58824999999995,0.2621786392132053,0.9826654371142773,0.18332026609710503,0.0,0.5810073162355173,0.5022031461958567,0.744921859773347,0.0,0.3371945170584955,0.7827661264185506,0.0,0.6292993064125049,0.8120085407269239,17.8
296,-6.889749999999995,107.58824999999995,0.2621786392132053,0.9332281274045179,0.5,0.0,0.0,0.0,0.2242438242175754,0.20801459767650946,0.0,0.8621673571839014,0.0,0.3214694462503695,0.5462637014098147,16.2
297,-6.885249999999996,107.58824999999995,0.5536607810433082,0.9634531347998744,0.0,0.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.7923809707161695,0.0,0.3682527246323877,0.42279501184020335,20.9
298,-6.8807499999999955,107.58824999999995,0.214700638408006,0.841041338232195,0.31546487678572865,0.33333333333333337,0.0,0.23961179523712922,0.2242438242175754,0.0,0.0,0.7765711056923624,0.00030731504364921267,0.43370649880046974,0.4706903945498366,20.6
299,-6.876249999999994,107.58824999999995,0.214700638408006,0.8438987317000191,0.19394477997364945,0.33333333333333337,0.16794877895704194,0.15117821092177644,0.4484876484351508,0.0,0.0,0.7631909018574577,0.1973542133445277,0.3950548190025717,0.42279501184020335,20.0
300,-6.871749999999995,107.58824999999995,0.214700638408006,0.9432083771112376,0.25,0.33333333333333337,0.0,0.15117821092177644,0.35541805240316376,0.0,0.0,0.7723613053102875,0.08236431533675034,0.5292829464693455,0.6048829123101417,22.5
301,-6.867249999999995,107.58824999999995,0.214700638408006,0.935915654894756,0.4591479170272448,0.0,0.0,0.0,0.2242438242175754,0.3296953369198657,0.0,0.8059982426875283,0.12121927595616477,0.5057809695397624,0.5772049881597967,6.9
302,-6.862749999999996,107.58824999999995,0.214700638408006,0.8974782910320543,0.24203250344144095,0.0,0.2661925166888179,0.0,0.5796618766207391,0.48299493849177877,0.0,0.9030008379651715,0.0,0.31564215137786733,0.5462637014098147,2.1
303,-6.858249999999995,107.58824999999995,0.214700638408006,0.893781387969111,0.22319731517859304,0.9357849740192015,0.0,0.0,0.0,0.20801459767650946,0.21274605355336315,0.7192636421438705,0.0,0.2493046207975647,0.42279501184020335,24.0
304,-6.853749999999995,107.58824999999995,0.214700638408006,0.8987240835753656,0.32007657262025374,0.5283208335737188,0.2661925166888179,0.0,0.2242438242175754,0.0,0.0,0.578318140712066,0.0,0.3412806260074653,0.5111853636314163,17.1
305,-6.849249999999993,107.58824999999995,0.214700638408006,0.854879463211157,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.4504744586200342,0.0,0.1593714266809132,0.28860249407989835,9.0
306,-6.99775,107.59274999999994,0.42712946454247425,0.9211174353427255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798870598684574,0.0,0.19874233442103836,0.5772049881597967,19.0
307,-6.99325,107.59274999999994,0.42712946454247425,0.8881495551164527,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.8777446943077459,0.0,0.6622949886881305,0.5111853636314163,19.2
308,-6.988749999999999,107.59274999999994,0.42712946454247425,0.9161462054744194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728051081692455,0.0,0.20342289646056752,0.28860249407989835,19.3
309,-6.984249999999999,107.59274999999994,0.42712946454247425,0.9234651331276522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285873540386759,0.0,0.3200815719582519,0.5111853636314163,18.6
310,-6.979749999999999,107.59274999999994,0.42712946454247425,0.9295023355704037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743455932317795,0.0,0.37120693589587683,0.5111853636314163,18.7
311,-6.97525,107.59274999999994,0.42712946454247425,0.8963305918135941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654945506136181,0.1451390123977669,0.22564845794865712,0.28860249407989835,17.4
312,-6.970749999999999,107.59274999999994,0.42712946454247425,0.9714021678819331,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.8648085536178787,0.13848565345015507,0.5875895608183039,0.5462637014098147,18.5
313,-6.96625,107.59274999999994,0.42712946454247425,0.9530856195539797,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.8749819749593587,0.20319415611579045,0.5164861315240257,0.5111853636314163,24.1
314,-6.961749999999998,107.59274999999994,0.42712946454247425,0.9562025315314151,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.8623077487058582,0.23082680586671314,0.3901978507659644,0.6527782950197748,20.1
315,-6.957249999999998,107.59274999999994,0.42712946454247425,0.9592588482559284,0.5,0.0,0.16794877895704194,0.0,0.2242438242175754,0.0,0.0,0.8362256067974824,0.19800625356801227,0.36895522213848786,0.6299206402569856,22.3
316,-6.952749999999997,107.59274999999994,0.42712946454247425,0.9028503720701628,0.0,0.0,0.0,0.15117821092177644,0.0,0.0,0.0,0.8574449471405193,0.19507524206262905,0.21773384784465,0.3641758009398765,20.6
317,-6.948249999999998,107.59274999999994,0.42712946454247425,0.8800163032935354,0.2302963741471386,0.33333333333333337,0.0,0.23961179523712922,0.4484876484351508,0.0,0.21274605355336315,0.9023887433660498,0.12476875805677821,0.3536106438273025,0.4706903945498366,28.1
318,-6.943749999999998,107.59274999999994,0.42712946454247425,0.9695870185242771,0.24489348962840557,0.0,0.0,0.3023564218435529,0.5796618766207391,0.0,0.49398103882196526,0.8491607334509942,0.1457418450944344,0.6806224346576106,0.7592928886297349,27.8
319,-6.939249999999999,107.59274999999994,0.42712946454247425,0.9482647771155122,0.3273803442782917,0.0,0.0,0.23961179523712922,0.35541805240316376,0.0,0.4254921071067263,0.9231847940950486,0.25191595575463394,0.19605952785028052,0.5772049881597967,26.1
320,-6.9347499999999975,107.59274999999994,0.42712946454247425,1.0,0.1689082492917429,0.0,0.16794877895704194,0.39079000615890563,0.744921859773347,0.0,0.5499405706118586,0.9435071709141799,0.5025640425301808,0.23360850146891932,0.5462637014098147,28.2
321,-6.930249999999997,107.59274999999994,0.42712946454247425,0.9829619526848171,0.33333333333333326,0.33333333333333337,0.0,0.0,0.2242438242175754,0.0,0.21274605355336315,0.9764535623996945,0.0,0.06143370449649135,0.0,23.6
322,-6.925749999999998,107.59274999999994,0.35135446022890665,0.9959572450460635,0.20214869657408938,0.0,0.0,0.42441089453911174,0.5206780355557714,0.0,0.21274605355336315,0.9470066799623311,0.1934637018969376,0.06931290697033733,0.0,29.8
323,-6.921249999999997,107.59274999999994,1.0,1.0,0.16944606699142095,0.0,0.4341412956458598,0.5229906829118118,0.5796618766207391,0.0,0.3371945170584955,0.8077369092235344,0.34651707213580396,0.17950328082901143,0.42279501184020335,51.1
324,-6.916749999999997,107.59274999999994,1.0,1.0,0.11938440183967447,0.33333333333333337,0.4341412956458598,0.6304018013960347,0.7108361048063275,0.0,0.21274605355336315,0.7347643827904586,0.19248996976598534,0.3970098183012995,0.6527782950197748,51.1
325,-6.912249999999998,107.59274999999994,0.6360211652383965,1.0,0.160009708219089,0.0,0.16794877895704194,0.23961179523712922,0.5206780355557714,0.4160291953530189,0.21274605355336315,0.7706374238117678,0.011941790470062835,0.3502499720963594,0.42279501184020335,4.6
326,-6.9077499999999965,107.59274999999994,0.6360211652383965,0.9278069494071581,0.185704984309645,0.0,0.3358975579140839,0.39079000615890563,0.5206780355557714,0.3296953369198657,0.0,0.81709579717261,0.19291646686402628,0.37217607824631876,0.7113975059201018,6.0
327,-6.9032499999999954,107.59274999999994,0.6360211652383965,0.9921110398960471,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.5583460276939077,0.0,0.3866486625966254,0.5462637014098147,29.5
328,-6.898749999999996,107.59274999999994,0.2621786392132053,1.0,0.14596015566002635,0.0,0.4341412956458598,0.23961179523712922,0.5796618766207391,0.20801459767650946,0.21274605355336315,0.8424485208603258,0.0,0.19410799858876177,0.28860249407989835,14.3
329,-6.894249999999996,107.59274999999994,0.2621786392132053,0.9585727950657206,0.25750229523808665,0.0,0.0,0.15117821092177644,0.7108361048063275,0.0,0.0,0.9567605638472799,0.0,0.13879304132440384,0.3641758009398765,6.4
330,-6.889749999999995,107.59274999999994,0.2621786392132053,0.7886211405759854,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.9745007071455422,0.0,0.11633509030196117,0.0,10.9
331,-6.885249999999996,107.59274999999994,0.5536607810433082,1.0,0.28997184325787523,0.0,0.0,0.15117821092177644,0.6295320036582305,0.0,0.0,0.923358241535691,0.0,0.2005677391203845,0.18208790046993825,32.2
332,-6.8807499999999955,107.59274999999994,0.5536607810433082,0.8708373825313693,0.0,0.0,0.3358975579140839,0.0,0.0,0.0,0.0,0.8893682996120119,0.0,0.3659789560249478,0.5462637014098147,19.8
333,-6.876249999999994,107.59274999999994,0.214700638408006,0.9291065523090464,0.13932916801441753,0.8616541669070521,0.16794877895704194,0.15117821092177644,0.35541805240316376,0.20801459767650946,0.0,0.8115638109311655,0.2103190024978029,0.34387984416458933,0.4706903945498366,5.9
334,-6.871749999999995,107.59274999999994,0.214700638408006,0.8050243620896858,0.26746841455684045,0.0,0.5323850333776358,0.4535346327653293,0.2242438242175754,0.0,0.0,0.8311251308620418,0.3426487630727172,0.3191953559212723,0.6299206402569856,21.3
335,-6.867249999999995,107.59274999999994,0.214700638408006,0.8902869799838156,0.20484483511437604,0.0,0.6020900746029018,0.23961179523712922,0.6727314726527263,0.0,0.0,0.8500912394857806,0.19973944619179812,0.32734348099465205,0.5111853636314163,13.3
336,-6.862749999999996,107.59274999999994,0.214700638408006,0.9522432109597327,0.1373598709687531,0.5283208335737188,0.3358975579140839,0.0,0.5796618766207391,0.7919854023234905,0.49398103882196526,0.7634973187797204,0.17671839783380405,0.637399376530314,0.7869708127800799,2.7
337,-6.858249999999995,107.59274999999994,0.214700638408006,0.8348094072346466,0.14810526438325655,0.7739760316291208,0.3899649883623831,0.23961179523712922,0.2242438242175754,0.6593906738397314,0.3371945170584955,0.8096648078225186,0.2434770444248907,0.4491816655710712,0.7734962022714278,4.3
338,-6.853749999999995,107.59274999999994,0.214700638408006,0.7468295598905592,0.0,0.0,0.0,0.23961179523712922,0.0,0.0,0.0,0.7734976657130248,0.2095946505616806,0.16050718917671086,0.28860249407989835,14.4
339,-6.849249999999993,107.59274999999994,0.11951457985851498,0.7595528239156323,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.4504744586200342,0.22115392910281872,0.1463550364575331,0.28860249407989835,11.0
340,-6.99775,107.59724999999993,0.42712946454247425,0.9384129358867246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739622242990508,0.0,0.49337996843633986,0.5772049881597967,19.7
341,-6.99325,107.59724999999993,0.42712946454247425,0.873303530017962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933838822444107,0.0,0.6570746814260029,0.5462637014098147,18.6
342,-6.988749999999999,107.59724999999993,0.42712946454247425,0.8767273339527712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349449432114596,0.0,0.2131331227258076,0.28860249407989835,18.1
343,-6.984249999999999,107.59724999999993,0.42712946454247425,0.9623545689176689,0.0,0.0,0.0,0.0,0.2242438242175754,0.0,0.0,0.8648085536178787,0.0,0.41390901099950156,0.42279501184020335,17.4
344,-6.979749999999999,107.59724999999993,0.42712946454247425,0.9205768387698416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608967838397962,0.0,0.40378308355335807,0.5111853636314163,19.8
345,-6.97525,107.59724999999993,0.42712946454247425,0.9704574868135097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499435944159479,0.22732826189674077,0.2589387001010395,0.28860249407989835,18.1
346,-6.970749999999999,107.59724999999993,0.42712946454247425,0.9549537141679403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786903745854688,0.0,0.15723512042793636,0.18208790046993825,17.3
347,-6.96625,107.59724999999993,0.42712946454247425,0.907155813262287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128839137033261,0.0,0.8416832957037059,0.6932732641013545,23.9
348,-6.961749999999998,107.59724999999993,0.42712946454247425,0.892162051211288,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.8227802720933873,0.0,0.6457198738075866,0.6048829123101417,23.8
349,-6.957249999999998,107.59724999999993,0.42712946454247425,0.9637909094647095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7754620978629413,0.0,0.5453877625299712,0.6738052990918816,19.7
350,-6.952749999999997,107.59724999999993,0.42712946454247425,0.9628263852323963,0.23820488277869578,0.0,0.2661925166888179,0.23961179523712922,0.5206780355557714,0.0,0.0,0.762267179645086,0.0,0.7838056594936386,0.728351601879753,27.0
351,-6.948249999999998,107.59724999999993,0.42712946454247425,0.876702091592255,0.2302963741471386,0.0,0.3358975579140839,0.23961179523712922,0.2242438242175754,0.20801459767650946,0.0,0.7292717373319153,0.16509816759998544,0.5073315677921171,0.7113975059201018,24.6
352,-6.943749999999998,107.59724999999993,0.42712946454247425,0.9740146780558369,0.22406015629507225,0.0,0.3358975579140839,0.15117821092177644,0.35541805240316376,0.0,0.0,0.8814175119204993,0.4022533235765945,0.43605955354917647,0.6299206402569856,21.9
353,-6.939249999999999,107.59724999999993,0.42712946454247425,0.9514130247598015,0.2402410118609203,0.0,0.16794877895704194,0.15117821092177644,0.35541805240316376,0.0,0.21274605355336315,0.9178677900932968,0.7484740981043037,0.2772196849018641,0.7113975059201018,26.1
354,-6.9347499999999975,107.59724999999993,0.35135446022890665,0.8954219004288395,0.21875,0.0,0.0,0.3510249352740802,0.4484876484351508,0.0,0.21274605355336315,0.9482944719861485,0.22926548724700724,0.21806107490716906,0.6299206402569856,29.9
355,-6.930249999999997,107.59724999999993,0.35135446022890665,0.9620287825935184,0.33333333333333326,0.0,0.0,0.0,0.35541805240316376,0.0,0.21274605355336315,0.8960994455891285,0.2934965331518948,0.13079499652673388,0.18208790046993825,22.6
356,-6.925749999999998,107.59724999999993,0.35135446022890665,0.993854053173631,0.2731494572909344,0.0,0.0,0.39079000615890563,0.4484876484351508,0.0,0.0,0.8980192298256435,0.3519844600686664,0.16175226830396947,0.28860249407989835,35.8
357,-6.921249999999997,107.59724999999993,1.0,1.0,0.21771048675113464,0.0,0.4341412956458598,0.4535346327653293,0.744921859773347,0.0,0.21274605355336315,0.7858819392232052,0.5810510232188583,0.22691949030988623,0.4706903945498366,50.2
358,-6.916749999999997,107.59724999999993,1.0,1.0,0.15666715986362204,0.33333333333333337,0.6020900746029018,0.5229906829118118,0.5796618766207391,0.0,0.0,0.7196968163627233,0.5647531952526226,0.5310967776253477,0.89348540639004,51.7
359,-6.912249999999998,107.59724999999993,0.6360211652383965,1.0,0.14825249787486738,0.33333333333333337,0.6394406102156581,0.4535346327653293,0.7757561757824245,0.583970804646981,0.0,0.8138468156809341,0.3096382464317521,0.27084886186041723,0.6527782950197748,7.0
360,-6.9077499999999965,107.59724999999993,0.6360211652383965,1.0,0.11302111253020301,0.33333333333333337,0.8471998329243351,0.5419682170806821,0.7757561757824245,0.20801459767650946,0.0,0.7765711056923624,0.3212622995924005,0.296781757551238,0.42279501184020335,7.1
361,-6.9032499999999954,107.59724999999993,0.2621786392132053,0.9731837882274038,0.12560887893101433,0.33333333333333337,0.6717951158281678,0.559425856212453,0.7757561757824245,0.20801459767650946,0.0,0.7827661264185506,0.25439374447758206,0.3335824213912653,0.5772049881597967,6.7
362,-6.898749999999996,107.59724999999993,0.2621786392132053,0.8500827723646058,0.13539756265425343,0.0,0.5579137673194251,0.39079000615890563,0.5796618766207391,0.20801459767650946,0.21274605355336315,0.6314395823031757,0.39630709092689465,0.2919724249379235,0.6527782950197748,17.6
363,-6.894249999999996,107.59724999999993,0.2621786392132053,0.9322385011972184,0.12225493166934304,0.5283208335737188,0.4714918312586162,0.6421940816077917,0.5796618766207391,0.20801459767650946,0.0,0.7489176508703971,0.5201237996136507,0.2016872094623699,0.6048829123101417,27.6
364,-6.889749999999995,107.59724999999993,0.5536607810433082,1.0,0.1104647535564947,0.6666666666666667,0.9619972463069539,1.0,0.6295320036582305,0.0,0.0,0.7516352528639489,0.3853491787686635,0.37191850212514727,0.7997878577113147,42.2
365,-6.885249999999996,107.59724999999993,0.5536607810433082,1.0,0.18044114183909393,0.33333333333333337,0.4341412956458598,0.42441089453911174,0.35541805240316376,0.4160291953530189,0.0,0.8434294548097403,0.27904842625513404,0.3038520399095536,0.7734962022714278,5.1
366,-6.8807499999999955,107.59724999999993,0.5536607810433082,1.0,0.16000249667894476,0.0,0.6717951158281678,0.3023564218435529,0.35541805240316376,0.0,0.21274605355336315,0.765018385493921,0.33925028235400806,0.38917512552805733,0.6048829123101417,24.6
367,-6.876249999999994,107.59724999999993,0.214700638408006,0.9452517136317122,0.12283039330725111,0.33333333333333337,0.4714918312586162,0.23961179523712922,0.4484876484351508,0.20801459767650946,0.21274605355336315,0.7559306925433721,0.5743332792497507,0.2739030393841147,0.6527782950197748,19.4
368,-6.871749999999995,107.59724999999993,0.214700638408006,0.9296930355279783,0.18567664235391726,0.0,0.16794877895704194,0.3023564218435529,0.4484876484351508,0.0,0.21274605355336315,0.7757402611702798,0.05637591028913588,0.417659482596493,0.4706903945498366,17.1
369,-6.867249999999995,107.59724999999993,0.11951457985851498,0.6979919011521817,0.0,0.0,0.0,0.0,0.35541805240316376,0.0,0.0,0.7556053949690454,0.0,0.4783598942418032,0.4706903945498366,9.0
370,-6.862749999999996,107.59724999999993,0.11951457985851498,0.7966475107910692,0.16258395983435145,0.5283208335737188,0.16794877895704194,0.15117821092177644,0.2242438242175754,0.20801459767650946,0.21274605355336315,0.787411575534924,0.14366487471329525,0.4800461137065935,0.4706903945498366,15.6
371,-6.858249999999995,107.59724999999993,0.11951457985851498,0.8417476136669392,0.32007657262025374,0.0,0.2661925166888179,0.0,0.4484876484351508,0.0,0.0,0.827114042838177,0.11008919733938796,0.2150052803465691,0.4706903945498366,9.4
372,-6.853749999999995,107.59724999999993,0.11951457985851498,0.8364864403204332,0.4591479170272448,0.7739760316291208,0.2661925166888179,0.0,0.0,0.0,0.0,0.7613366736102993,0.19769706017625005,0.30325418284952615,0.5462637014098147,18.4
373,-6.849249999999993,107.59724999999993,0.11951457985851498,0.7621795105384451,0.0,0.5283208335737188,0.0,0.0,0.0,0.0,0.0,0.49310661333771216,0.27499686193152284,0.11275031191650171,0.0,11.1
374,-6.99775,107.60174999999992,0.2761833553804567,0.8494667732499701,0.0,0.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.765018385493921,0.0,0.4150462053851421,0.42279501184020335,10.7
375,-6.99325,107.60174999999992,0.42712946454247425,0.9905212778815664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571530038417644,0.0,0.5925390154702879,0.6738052990918816,19.1
376,-6.988749999999999,107.60174999999992,0.42712946454247425,0.8188473938978149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474368519524745,0.0,0.264580663046841,0.4706903945498366,18.2
377,-6.984249999999999,107.60174999999992,0.42712946454247425,0.9077618680521319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690030673575265,0.0,0.348019992893964,0.5111853636314163,19.6
378,-6.979749999999999,107.60174999999992,0.42712946454247425,0.894017599122245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649975278485814,0.0,0.1923530936599155,0.0,17.7
379,-6.97525,107.60174999999992,0.42712946454247425,0.9046502559778878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616476021972626,0.20216300554882982,0.29487855531604096,0.3641758009398765,19.4
380,-6.970749999999999,107.60174999999992,0.42712946454247425,0.9066771472374605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086854906742607,0.0,0.29498149583288136,0.28860249407989835,19.7
381,-6.96625,107.60174999999992,0.42712946454247425,0.9469783641844056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8037908116698171,0.0,0.5793569764112255,0.6527782950197748,21.7
382,-6.961749999999998,107.60174999999992,0.42712946454247425,0.9595120639546624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392911596134695,0.0,0.6691000875937502,0.7592928886297349,20.5
383,-6.957249999999998,107.60174999999992,0.42712946454247425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134347719499814,0.0,0.4832162952780759,0.7113975059201018,21.6
384,-6.952749999999997,107.60174999999992,0.42712946454247425,1.0,0.2106844121534168,0.33333333333333337,0.0,0.39079000615890563,0.4484876484351508,0.0,0.21274605355336315,0.7523056424469632,0.0,0.45639739646382144,0.5462637014098147,28.8
